class	supervoxel_id	root_id	group	side	type	Namiki_name	synonyms	comment	long_tract	soma_location	soma_division	neuropil	neuropilgroup	cluster	confidence_LM_1_5	x	y	z
DN	79099279356664875	720575940639159029	720575940622929193	R	DNg36_a	DNg36			ITD	g	brain	IPS	PS_LAL	14	4	135015	79772	5798
DN	78817735660439024	720575940626663994	720575940622929193	R	DNg36_a	DNg36			ITD	g	brain	IPS	PS_LAL	14	4	134756	79859	5798
DN	80929485113485505	720575940617296699	720575940614478658	L	DNg36_b	DNg36			ITD	g	brain	IPS	PS_LAL	6	4	128868	78390	5295
DN	80929485113485576	720575940621304004	720575940614478658	L	DNg36_b	DNg36			ITD	g	brain	IPS	PS_LAL	6	4	128937	78103	5325
DN	78044023004381111	720575940614478658	720575940614478658	R	DNg36_b	DNg36			ITD	g	brain	IPS	PS_LAL	6	4	134353	78634	5798
DN	78044023004282057	720575940621700789	720575940614478658	R	DNg36_b	DNg36			ITD	g	brain	IPS	PS_LAL	6	4	134480	77288	5798
DN	78396141670145563	720575940625396252	720575940614478658	R	DNg36_b	DNg36			ITD	g	brain	IPS	PS_LAL	6	4	134292	78673	5798
DN	79310660667930031	720575940624333802	720575940623128269	L	DNg37	DNg37			DMT	g	brain	GNG	GNG	3	5	126132	81848	5798
DN	80155154317554771	720575940623128269	720575940623128269	R	DNg37	DNg37			DMT	g	brain	GNG	GNG	3	5	138231	83158	5798
DN	80225935043080674	720575940608735241	720575940608735241	L	DNg38	DNg38			DMT	g	brain	GNG	GNG	11	5	134901	81509	5798
DN	79100103855916651	720575940613929391	720575940608735241	R	DNg38	DNg38			DMT	g	brain	GNG	GNG	11	5	127852	81718	5798
DN	81562391560751624	720575940634915691	720575940616376287	L	DNg39	DNg39			DMT	g	brain	GNG	GNG	10	5	125008	77036	5798
DN	78607041744753902	720575940616376287	720575940616376287	R	DNg39	DNg39			DMT	g	brain	GNG	GNG	10	5	138668	80935	5798
DN	80155497579451917	720575940622996579	720575940622996579	L	DNg40	DNg40			DLV	g	brain	multi	multi	14	5	129936	81687	5798
DN	78817804312380948	720575940626901136	720575940622996579	R	DNg40	DNg40			DLV	g	brain	multi	multi	14	5	134257	81484	5798
DN	81632691451612994	720575940622037926	720575940622037926	L	DNg41	DNg41			ITD	g	brain	IPS	PS_LAL	16	5	125649	79910	5533
DN	77480660734189990	720575940636329579	720575940622037926	R	DNg41	DNg41			ITD	g	brain	IPS	PS_LAL	16	5	138892	80147	5798
DN	80225728884649047	720575940621336852	720575940621336852	L	DNg42	DNg42			MTD-I	g	brain	GNG_IPS	PS_LAL	6	4	130308	76670	5798
DN	78888928769253044	720575940624448956	720575940621336852	R	DNg42	DNg42			MTD-I	g	brain	GNG_IPS	PS_LAL	6	4	133610	78675	5798
DN	80225179195930431	720575940614187006	720575940611772083	L	DNg43	DNg43			DLV	g	brain	GNG_WED	AVLP_AMMC_WED	12	4	127246	83098	5799
DN	78958816611713468	720575940611772083	720575940611772083	R	DNg43	DNg43			DLV	g	brain	GNG_WED	AVLP_AMMC_WED	12	4	136177	84422	5798
DN	80366672531615635	720575940628844712	720575940614186449	L	DNg44	DNg44			VLT	g	brain	GNG	GNG	12	5	137818	84260	5798
DN	78607110463659326	720575940614186449	720575940614186449	R	DNg44	DNg44			VLT	g	brain	GNG	GNG	12	5	126057	81977	5798
DN	81491885377735910	720575940622486644	720575940622486644	L	DNg45	DNg45			DLV	g	brain	GNG	GNG	16	4	127685	82927	5799
DN	77832573241382314	720575940627732423	720575940622486644	R	DNg45	DNg45			DLV	g	brain	GNG	GNG	16	4	135984	83343	5798
DN	80225728884651902	720575940615108714	720575940615108714	L	DNg46	DNg46			DMT	g	brain	IPS	PS_LAL	6	3	125686	79760	5798
DN	79240841277022277	720575940638664355	720575940615108714	R	DNg46	DNg46			DMT	g	brain	IPS	PS_LAL	6	3	138727	81223	5798
DN	79451398156282525	720575940631629160	720575940627812168	L	DNg47	DNg47			VLT	g	brain	GNG	GNG	11	5	128074	82068	5798
DN	80014348109717160	720575940627812168	720575940627812168	R	DNg47	DNg47			VLT	g	brain	GNG	GNG	11	5	136237	82296	5798
DN	80859184819813573	720575940628225167	720575940628225167	L	DNg48	DNg48			none	g	brain	GNG	GNG	3	5	126864	80956	5798
DN	78466647652005573	720575940633228172	720575940628225167	R	DNg48	DNg48			none	g	brain	GNG	GNG	3	5	138387	82027	5798
DN	81492091469227005	720575940631299855	720575940631299855	L	DNg49	DNg49			none	g	brain	GNG_IPS	PS_LAL	15	5	124229	78444	5798
DN	77762273216679340	720575940632307025	720575940631299855	R	DNg49	DNg49			none	g	brain	GNG_IPS	PS_LAL	15	5	139271	80317	5798
DN	81421516700730345	720575940620760692	720575940619744496	L	DNg50	DNg50			DLT	g	brain	GNG_SAD	GNG	16	4	125548	80432	5798
DN	77973310796991695	720575940619744496	720575940619744496	R	DNg50	DNg50			DLT	g	brain	GNG_SAD	GNG	16	4	137987	82750	5798
DN	80999853857628230	720575940635587064	720575940617663093	L	DNg51	DNg51			ITD	g	brain	multi	multi	14	5	128643	77497	5173
DN	80929485113487549	720575940617663093	720575940617663093	L	DNg51	DNg51			ITD	g	brain	multi	multi	14	5	130367	78492	5798
DN	78325772925940863	720575940639159797	720575940617663093	R	DNg51	DNg51			ITD	g	brain	multi	multi	14	5	134278	77292	5798
DN	78466510414319469	720575940629521655	720575940617663093	R	DNg51	DNg51			ITD	g	brain	multi	multi	14	5	134194	79085	5798
DN	80296166281101553	720575940630808591	720575940630808591	L	DNg52	DNg52		previously DNg52_a	DLT	g	brain	GNG	GNG	12	4	137516	82709	5798
DN	80225935043086955	720575940628881576	720575940624967463	L	DNg52	DNg52		previously DNg52_b	DLT	g	brain	GNG	GNG	12	4	138115	82530	5798
DN	78888104404085736	720575940641832333	720575940630808591	R	DNg52	DNg52		previously DNg52_a	DLT	g	brain	GNG	GNG	12	4	126845	81284	5798
DN	79029735111745687	720575940624967463	720575940624967463	R	DNg52	DNg52		previously DNg52_b	DLT	g	brain	GNG	GNG	12	4	126911	81315	5798
DN	80155085464064135	720575940620470976	720575940620470976	L	DNg53	DNg53			DMT	g	brain	GNG	GNG	15	3	125011	77224	5798
DN	79521629327562074	720575940633995181	720575940620470976	R	DNg53	DNg53			DMT	g	brain	GNG	GNG	15	3	136464	76405	5798
DN	81491954096950474	720575940648188548	720575940618514043	L	DNg54	DNg54			VLT	g	brain	GNG	GNG	3	5	126818	82487	5799
DN	78607041744771916	720575940618514043	720575940618514043	R	DNg54	DNg54			VLT	g	brain	GNG	GNG	3	5	137068	84206	5798
DN	79662022949899316	720575940622010373	720575940622010373	M	DNg55	DNg55			MDA	g	brain	multi	multi	16	5	132712	79102	5798
DN	80296372708163352	720575940649809273	720575940604783136	L	DNg56	DNg56			DLV	g	brain	multi	multi	14	5	135231	82442	5798
DN	78184485815847475	720575940604783136	720575940604783136	R	DNg56	DNg56			DLV	g	brain	multi	multi	14	5	130574	81785	5798
DN	80155222835658742	720575940632634532	720575940632634532	L	DNg57	DNg57	bobber		VTV	g	brain	GNG	GNG	10	5	130216	82683	5798
DN	79240360441834087	720575940634617952	720575940632634532	R	DNg57	DNg57	bobber		VTV	g	brain	GNG	GNG	10	5	130303	82761	5798
DN	79732873066105787	720575940615030568	720575940611225237	L	DNg58	DNg58				g	brain	GNG	GNG	15	3	139932	79452	5798
DN	78536879225640630	720575940611225237	720575940611225237	R	DNg58	DNg58				g	brain	GNG	GNG	15	3	123364	77261	5798
DN	80225728817477961	720575940620169607	720575940620169607	L	DNg59	DNg59			CVL	g	brain	GNG	GNG	4	5	128241	81996	5798
DN	78748053909226909	720575940622067165	720575940620169607	R	DNg59	DNg59			CVL	g	brain	GNG	GNG	4	5	136422	82630	5798
DN	81210685010825340	720575940635166571	720575940631168057	L	DNg60	DNg60	mesa;snail		none	g	brain	GNG	GNG	11	5	130742	78583	5798
DN	78747641592848143	720575940631168057	720575940631168057	R	DNg60	DNg60	mesa;snail		none	g	brain	GNG	GNG	11	5	133735	79235	5798
DN	81632897744256101	720575940617031385	720575940617031385	L	DNg61	DNg61	sink		DLT	g	brain	GNG	GNG	3	5	140062	80278	5798
DN	77691973192229174	720575940647560500	720575940617031385	R	DNg61	DNg61	sink		DLT	g	brain	GNG	GNG	3	5	123447	78545	5798
DN	79310729119299479	720575940616185531	720575940616185531	L	DNg62	DNg62	aDN1		none	g	brain	GNG	GNG	10	5	128100	81695	5798
DN	78959297648204502	720575940624319124	720575940616185531	R	DNg62	DNg62	aDN1		none	g	brain	GNG	GNG	10	5	135752	81478	5798
DN	80225935043097173	720575940604470956	720575940604470956	L	DNg63	DNg63			MTD-I	g	brain	GNG_PRW	PRW_FLA	1	5	133923	79549	5798
DN	79098935825936497	720575940612692889	720575940604470956	R	DNg63	DNg63			MTD-I	g	brain	GNG_PRW	PRW_FLA	1	5	130666	78281	5798
DN	80225728817476668	720575940621947653	720575940621947653	L	DNg64	DNg64			VLT	g	brain	GNG_IPS	PS_LAL	16	4	136114	82086	5798
DN	78748053909230608	720575940632632607	720575940621947653	R	DNg64	DNg64			VLT	g	brain	GNG_IPS	PS_LAL	16	4	128150	81942	5798
DN	81070222399842485	720575940611756723	720575940611756723	L	DNg65	DNg65			CVL	g	brain	GNG_SAD	GNG	1	4	136342	82484	5798
DN	79381029412115446	720575940628659305	720575940611756723	R	DNg65	DNg65			CVL	g	brain	GNG_SAD	GNG	1	4	127889	82057	5798
DN	79733422754720771	720575940630956345	720575940630956345	M	DNg66	DNg66			MDA	g	brain	multi	multi	12	5	131139	79330	5798
DN	81492159987222739	720575940632877869	720575940612648106	L	DNg67	DNg67			CVL	g	brain	GNG_PRW	PRW_FLA	2	5	125114	84652	5417
DN	77832779265713351	720575940612648106	720575940612648106	R	DNg67	DNg67			CVL	g	brain	GNG_PRW	PRW_FLA	2	5	136397	84269	5798
DN	80296303787435433	720575940630808827	720575940629543409	L	DNg68	DNg68			DLV	g	brain	multi	multi	1	4	128869	81612	5798
DN	78959297648207291	720575940629543409	720575940629543409	R	DNg68	DNg68			DLV	g	brain	multi	multi	1	4	136751	82839	5798
DN	81421722792098974	720575940634903915	720575940628387663	L	DNg69	DNg69			MTD-I	g	brain	GNG	GNG	12	4	140095	82327	5798
DN	77832573241992251	720575940628387663	720575940628387663	R	DNg69	DNg69			MTD-I	g	brain	GNG	GNG	12	4	123789	79551	5798
DN	79592066589922442	720575940632524559	720575940632407826	L	DNg70	DNg70	DSOG1		VTV	g	brain	multi	multi	12	4	129503	83893	5798
DN	79170472599771766	720575940632407826	720575940632407826	R	DNg70	DNg70	DSOG1		VTV	g	brain	multi	multi	12	4	132866	84969	5798
DN	80647460514931608	720575940622160560	720575940622160560	L	DNg71	DNg71			MTD-I	g	brain	IPS_GNG	PS_LAL	6	4	129294	75974	5798
DN	78818422653421265	720575940626524702	720575940622160560	R	DNg71	DNg71			MTD-I	g	brain	IPS_GNG	PS_LAL	6	4	134176	77147	5798
DN	81773703750839545	720575940626179614	720575940615323298	L	DNg72	DNg72	genie		DMT	g	brain	GNG	GNG	3	5	124935	79408	5798
DN	81421997535508986	720575940636029807	720575940615323298	L	DNg72	DNg72	genie		DMT	g	brain	GNG	GNG	3	5	126721	80841	5798
DN	77832916637750649	720575940627366675	720575940615323298	R	DNg72	DNg72	genie		DMT	g	brain	GNG	GNG	3	5	138523	82288	5798
DN	78958816611712059	720575940615323298	720575940615323298	R	DNg72	DNg72	genie		DMT	g	brain	GNG	GNG	3	5	139260	80459	5798
DN	81632828957826704	720575940641833869	720575940623426854	L	DNg73	DNg73			none	g	brain	GNG	GNG	11	5	124317	79778	5798
DN	80084785573374091	720575940623426854	720575940623426854	R	DNg73	DNg73			none	g	brain	GNG	GNG	11	5	138094	83205	5798
DN	79732460547988725	720575940622500172	720575940622500172	L	DNg74_a	DNg74	web		DLT	g	brain	GNG	GNG	16	5	125378	79832	5798
DN	79240910063478126	720575940633529548	720575940622500172	R	DNg74_a	DNg74	web		DLT	g	brain	GNG	GNG	16	5	139005	81893	5798
DN	79802966730743887	720575940627087646	720575940627087646	L	DNg74_b	DNg74	web		DLT	g	brain	GNG	GNG	15	5	124864	79757	5798
DN	79029735044427650	720575940636656632	720575940627087646	R	DNg74_b	DNg74	web		DLT	g	brain	GNG	GNG	15	5	139740	81304	5798
DN	81351422633529496	720575940612603289	720575940612603289	L	DNg75	DNg75			DLT	g	brain	GNG_IPS	PS_LAL	16	5	124652	79323	5798
DN	77902873266657096	720575940614730914	720575940612603289	R	DNg75	DNg75			DLT	g	brain	GNG_IPS	PS_LAL	16	5	139119	81532	5798
DN	81562185469473069	720575940620622708	720575940605950496	L	DNg76	DNg76			DLT	g	brain	GNG	GNG	16	5	124479	79548	5798
DN	77902667175327340	720575940605950496	720575940605950496	R	DNg76	DNg76			DLT	g	brain	GNG	GNG	16	5	139393	81896	5798
DN	77551098130843917	720575940625815562	720575940625815562	R	DNg77	DNg77	snake		MDA	g	brain	GNG	GNG	12	5	132274	76800	5798
DN	79591654407209025	720575940631643532	720575940625815562	L	DNg77	DNg77	snake		MDA	g	brain	GNG	GNG	12	5	131455	78180	5798
DN	81562597518150631	720575940606342089	720575940606342089	L	DNg78	DNg78			none	g	brain	GNG	GNG	15	4	138141	75600	5798
DN	78114322894967172	720575940611956197	720575940606342089	R	DNg78	DNg78			none	g	brain	GNG	GNG	15	4	123342	75906	5798
DN	80365504367678367	720575940627538434	720575940611735002	L	DNg79	DNg79			MTD-I	g	brain	multi	multi	6	4	129795	80298	5798
DN	79451191864072630	720575940611735002	720575940611735002	L	DNg79	DNg79			MTD-I	g	brain	multi	multi	6	4	128122	79485	5083
DN	78607316286502396	720575940622537653	720575940611735002	R	DNg79	DNg79			MTD-I	g	brain	multi	multi	6	4	135826	81363	5798
DN	78536947609481484	720575940627210568	720575940611735002	R	DNg79	DNg79			MTD-I	g	brain	multi	multi	6	4	136063	81427	5798
DN	79733422687716598	720575940631110095	720575940630697078	L	DNg80	DNg80	gumdrop		CVL	g	brain	multi	multi	1	5	123416	85623	5316
DN	79663054010398587	720575940630697078	720575940630697078	R	DNg80	DNg80	gumdrop		CVL	g	brain	multi	multi	1	5	137055	84875	5798
DN	79874160243134863	720575940629012227	720575940629012227	L	DNg81	DNg81			none	g	brain	GNG	GNG	10	5	123921	78277	5798
DN	79240772826084919	720575940645556334	720575940629012227	R	DNg81	DNg81			none	g	brain	GNG	GNG	10	5	139486	78866	5798
DN	80577160490217945	720575940628582607	720575940628582607	L	DNg82	DNg82		previously DNg01_b	MTD-II	g	brain	SPS_IPS	PS_LAL	16	4	138745	75336	5798
DN	79170197923599194	720575940638623165	720575940628582607	R	DNg82	DNg82		previously DNg01_b	MTD-II	g	brain	SPS_IPS	PS_LAL	16	4	124636	74643	5798
DN	80577160490233284	720575940627691458	720575940614843275	L	DNg82	DNg82			MTD-II	g	brain	SPS	PS_LAL	16	4	138978	75298	5798
DN	78536879225842322	720575940614843275	720575940614843275	R	DNg82	DNg82			MTD-II	g	brain	SPS	PS_LAL	16	4	123989	74880	5798
DN	80859322325733777	720575940615378399	720575940615378399	L	DNg83	DNg83			VTV	g	brain	GNG	GNG	4	5	129131	83848	5798
DN	79803448035590115	720575940626816062	720575940615378399	R	DNg83	DNg83			VTV	g	brain	GNG	GNG	4	5	133270	84914	5798
DN	79944254042563693	720575940639152361	720575940639152361	L	DNg84	DNg84			VTV	g	brain	GNG	GNG	4	5	129766	82988	5798
DN	79451604180480711	720575940644473760	720575940639152361	R	DNg84	DNg84			VTV	g	brain	GNG	GNG	4	5	134201	83798	5798
DN	80014553999898089	720575940626295396	720575940621628582	L	DNg85	DNg85			VTV	g	brain	GNG	GNG	4	5	130297	82305	5798
DN	79451672832915358	720575940621628582	720575940621628582	R	DNg85	DNg85			VTV	g	brain	GNG	GNG	4	5	133232	84917	5804
DN	79803791499188687	720575940631549202	720575940617290043	L	DNg86	DNg86			VLT	g	brain	GNG	GNG	15	5	126664	80625	5798
DN	79099966618282575	720575940617290043	720575940617290043	R	DNg86	DNg86			VLT	g	brain	GNG	GNG	15	5	133822	84732	5798
DN	81421654072594411	720575940627828552	720575940627828552	L	DNg87	DNg87			VTV	g	brain	GNG	GNG	4	5	134076	83010	5798
DN	78536673000570539	720575940628125715	720575940627828552	R	DNg87	DNg87			VTV	g	brain	GNG	GNG	4	5	130815	82415	5798
DN	80788816411620909	720575940623355114	720575940621065301	L	DNg88	DNg88			MTD-I	g	brain	GNG	GNG	12	4	139986	79745	5798
DN	77691835820327325	720575940621065301	720575940621065301	R	DNg88	DNg88			MTD-I	g	brain	GNG	GNG	12	4	123539	78841	5798
DN	81562666372012437	720575940618658974	720575940618658974	L	DNg89	DNg89			none	g	brain	GNG	GNG	15	4	129121	74222	5798
DN	79522316522309619	720575940638109668	720575940618658974	R	DNg89	DNg89			none	g	brain	GNG	GNG	15	4	136039	75433	5798
DN	80155566298927946	720575940605513649	720575940605513649	L	DNg90	DNg90			DMT	g	brain	multi	multi	15	4	137287	82211	5798
DN	79170472600078020	720575940610231509	720575940605513649	R	DNg90	DNg90			DMT	g	brain	multi	multi	15	4	127439	81540	5798
DN	80788816411622141	720575940622594186	720575940622594186	L	DNg91	DNg91			ITD	g	brain	IPS_SPS	PS_LAL	16	5	140087	79536	5798
DN	78888310630051970	720575940635701655	720575940622594186	R	DNg91	DNg91			ITD	g	brain	IPS_SPS	PS_LAL	16	5	123719	79032	5798
DN	80577229209708618	720575940628397138	720575940611462885	L	DNg92_a	DNg92			MTD-II	g	brain	IPS_SPS	PS_LAL	16	4	139143	75403	5798
DN	80577160490224247	720575940625314058	720575940611462885	L	DNg92_a	DNg92			MTD-II	g	brain	IPS_SPS	PS_LAL	16	4	144811	73777	5123
DN	78888310630051901	720575940611462885	720575940611462885	R	DNg92_a	DNg92			MTD-II	g	brain	IPS_SPS	PS_LAL	16	4	123180	73102	5379
DN	78888310630047829	720575940625345584	720575940611462885	R	DNg92_a	DNg92			MTD-II	g	brain	IPS_SPS	PS_LAL	16	4	125659	73842	5636
DN	80577160490223165	720575940637678653	720575940626187014	L	DNg92_b	DNg92			MTD-II	g	brain	IPS_SPS	PS_LAL	16	4	141786	72518	5150
DN	80577160490216638	720575940638159472	720575940626187014	L	DNg92_b	DNg92			MTD-II	g	brain	IPS_SPS	PS_LAL	16	4	137535	74376	5798
DN	78888310630046777	720575940642198747	720575940626187014	R	DNg92_b	DNg92			MTD-II	g	brain	IPS_SPS	PS_LAL	16	4	125186	73922	5801
DN	78888310630043889	720575940626187014	720575940626187014	R	DNg92_b	DNg92			MTD-II	g	brain	IPS_SPS	PS_LAL	16	4	125603	73505	5547
DN	81421654005606716	720575940613019541	720575940613019541	L	DNg93	DNg93	oval		DLT	g	brain	GNG	GNG	15	5	126609	81223	5798
DN	77621466941703112	720575940626085562	720575940613019541	R	DNg93	DNg93	oval		DLT	g	brain	GNG	GNG	15	5	140054	81672	5798
DN	81421654072377988	720575940626888250	720575940623626986	L	DNg94	DNg94			ITD	g	brain	IPS	PS_LAL	6	5	125007	79129	5798
DN	78043954285028755	720575940623626986	720575940623626986	R	DNg94	DNg94			ITD	g	brain	IPS	PS_LAL	6	5	138584	82920	5798
DN	80225935043092032	720575940625887207	720575940625887207	L	DNg95	DNg95			DMT	g	brain	multi	multi	16	5	139595	79829	5798
DN	78959366367581018	720575940645534516	720575940625887207	R	DNg95	DNg95			DMT	g	brain	multi	multi	16	5	124867	79083	5798
DN	80225797604143332	720575940615715003	720575940612036837	L	DNg96	DNg96			MTD-I	g	brain	GNG	GNG	12	4	130080	74951	5798
DN	79802692121172301	720575940612036837	720575940612036837	R	DNg96	DNg96			MTD-I	g	brain	GNG	GNG	12	4	133934	74236	5798
DN	79309904552519637	720575940620300308	720575940620300308	L	DNg97	DNg97			DLT	g	brain	multi	multi	16	5	126376	81183	5798
DN	78748191348306520	720575940626730883	720575940620300308	R	DNg97	DNg97			DLT	g	brain	multi	multi	16	5	138665	83146	5798
DN	80225797604154201	720575940623338281	720575940623338281	L	DNg98	DNg98	DSOG1		VTV	g	brain	multi	multi	16	4	129043	84082	5798
DN	78888997555920648	720575940630810486	720575940623338281	R	DNg98	DNg98	DSOG1		VTV	g	brain	multi	multi	16	4	132263	84956	5798
DN	80296166281118864	720575940619332944	720575940619332944	L	DNg99	DNg99			MTD-I	g	brain	multi	multi	14	5	134073	78669	5798
